;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;
779,480;-23,093;593,28;557,17;517,25;584,24;610,65;521,79;563,44;618,4;626,83;622,96;
779,810;-23,144;601,14;518,35;562,9;571,31;630,14;534,98;629,89;583,22;592,34;598,19;
780,139;-21,274;614,09;519,63;599,03;584,54;631,86;584,48;582,44;562,91;558,38;622,35;
780,468;42,538;582,93;613,26;519,44;580,04;594,57;556,31;667;606,26;543,56;612,2;
780,797;40,589;570,98;595,4;535,97;613,23;620,6;551,88;584,44;548,04;578,87;577,52;
781,126;13,332;548,76;526,39;625,85;602,95;632,08;620,15;573,66;510,68;579,57;580,08;
781,455;29,632;590,62;617,05;569,18;612,6;596,41;595,09;578,46;547,16;562,05;643,47;
781,784;30,201;597,8;573,22;612,28;551,03;549,72;592,8;561,91;585,29;647,27;605,12;
782,113;-38,964;556,26;646,85;570,81;615,69;559,52;581,2;557,28;603,52;596,2;570,96;
782,442;38,157;618,78;617,5;589,78;614,77;632,35;617,5;615,54;551,03;593,66;636,61;
782,771;-25,022;522,62;594,63;552,34;567,88;589,19;541,68;593,33;581,05;565,41;604,26;
783,100;20,141;554,91;550,23;571,32;603,05;612,9;512,68;609,6;601,67;586,25;614,95;
783,429;68,07;591,76;595,76;608,63;624,75;566,24;554,13;591,31;584,25;586,12;592,56;
783,758;1,0597;520,28;541,35;662,04;578,74;631,05;553,22;629,7;531,96;596,4;668,5;
784,087;-1,0941;571,27;622,81;631,65;636,04;624,52;509,16;623,42;553,78;601,76;630,12;
784,416;-8,6835;586,49;600,11;619,44;619,79;588,46;616,49;542,32;604,94;607,76;600,15;
784,745;-21,592;553,1;558,32;539,57;617,06;564,72;513,48;636,83;609,91;527,6;593,19;
785,074;17,052;584,22;575,55;637,56;598,45;577,67;539,29;505,27;549,47;575,77;597,88;
785,403;21,937;553,5;555,33;526,8;635,4;568,16;521,3;594,52;570,64;601,61;595,05;
785,732;22;594,66;565,91;528,97;598,31;533,28;634,08;598,98;560,09;553,39;602,94;
786,061;-58,977;573,01;561,01;529,99;539,01;570,01;606,99;574,01;596;565,01;548;
786,390;72,471;623,52;628,32;458;598,74;625,19;547,73;622,6;617,26;603,23;575,57;
786,719;7,7464;564,32;544,32;582,37;566,55;647,93;514,91;573;526,36;631,2;645,06;
787,048;52,66;581,89;563,39;602,77;540,55;583,68;568,93;574,77;548,24;583,02;588,97;
787,377;38,675;498,66;541,08;516,44;601,6;609,8;525,25;643,6;558,62;583,64;628,42;
787,706;26,61;551,69;599,96;618,19;561,42;574,61;507,74;572,49;572,54;573,81;636,83;
788,035;-27,457;639,24;532,55;599,59;593,29;589;615,6;583,61;471,55;596,08;540,44;
788,364;21,317;640,87;614,68;608,72;561,42;591,56;530,17;574,12;563,3;655,15;588,17;
788,694;14,718;589,07;513,15;569,17;585,2;632,17;536,47;545,42;614,2;639,36;593,88;
789,023;76,689;587,57;560,58;542,34;589,62;602,24;586,74;577,79;561,55;612,61;636,18;
789,352;12,058;557,16;591,35;531,86;609,34;561,92;593,45;550,25;582,4;572,39;648,94;
789,681;30,108;562,26;574,54;509,27;595,3;635,01;558,66;553,82;594,38;598,82;622,47;
790,010;-14,034;593,51;589,21;527,16;529,89;604,24;499,07;560,71;568,53;598,79;591,67;
790,339;27,987;577,63;580,17;571,85;552,27;671,54;537,83;555,56;658,84;608,97;627,54;
790,668;10,447;556,37;573,38;552,95;595,3;537,44;552,07;607,91;623,1;564,12;572,14;
790,997;54,253;543,38;621,38;547,12;584,88;559,5;548;591,63;659,25;603,25;566;
791,326;-23,502;533,65;512,27;573,1;546,59;585,34;564,45;579,51;537,54;598,32;612,91;
791,655;45,313;509,24;520,97;628,51;536,4;598,27;537,7;524,68;551,44;565,81;551,73;
791,984;14,475;562,24;565,72;543,2;565,68;617,65;565,79;571,19;545,22;619,37;544,95;
792,313;28,727;510,12;575,09;615,97;555,31;589,99;616,18;594,5;603,71;552,56;583,04;
792,642;-1,0257;510,87;545,52;590,14;608,12;609,21;541,27;537,71;621,27;551,08;568,21;
792,971;-14,547;595,38;561,51;634,71;637,39;518,28;576,32;549,79;532,4;591,29;533,48;
793,300;-24,101;619,03;609,02;573,95;576,19;618,49;543,29;533,49;526,12;629,49;600,1;
793,629;-1,6237;587,72;620,15;507,81;611,71;608,97;523,77;571,38;538,04;582,92;614,29;
793,958;-11,726;563,34;527,93;501,09;562,11;551,59;568,5;526,93;577,02;577,75;585,7;
794,287;57,128;560,9;558,47;600,44;575,6;598,66;577,68;606,34;621,34;624,7;544,03;
794,616;6,6677;590,89;606,25;534,13;548,66;624,07;552,12;583,15;628,98;581,79;590,79;
794,945;11,317;587,05;653,59;589,04;540,48;560,17;562,82;668,27;582,13;606,96;613,64;
795,274;24,541;568,1;576,96;607,44;564,77;630,01;539,96;634,31;558,29;594,34;583,23;
795,603;20,237;592,26;574,25;556,49;584,99;615,25;530,99;621,25;550,51;613,48;591,49;
795,932;-19,56;617,43;579,58;525,46;536,42;615,19;518,36;606,57;597,14;540,49;564,35;
796,261;51,118;599,72;628,94;555,35;562,82;558,38;568,33;625,62;589,81;612,61;587,88;
796,590;48,783;601,3;583,83;538,33;556,85;570,77;548,6;620,46;580,87;561,8;536,69;
796,919;42,485;560,3;557,76;520,77;567,46;575,06;578,48;640,97;560,91;590,11;585,12;
797,248;7,5148;576,4;528,61;525,13;526,08;625,25;503,15;607,53;575,87;590,48;620,79;
797,577;8,903;588,44;562,18;594;523,34;666;539,61;571;573,71;611,11;601,15;
797,907;32,955;567,27;582,2;562,06;530,65;614,78;559,96;607,36;613,32;597,32;625,27;
798,236;41,791;576,81;557,42;586,98;570,33;603,51;594,16;574,77;598,02;593,42;654,95;
798,565;-3,0285;574,39;573,8;577,27;556,42;604,26;573,63;552,42;531,3;567,73;620,61;
798,894;-25,069;596,72;581,34;534,34;582,93;571,41;554,45;581,97;538,69;571,76;599,24;
799,223;-18,222;589,37;553,15;551,95;589,28;585,71;544,84;567,24;599,98;559,92;610,31;
799,552;14,874;569,64;605,13;615,21;568,66;620,88;525,6;548,74;618,15;588,89;607,22;
799,881;-23,871;558,9;558,72;569,71;491,77;582,77;511,43;567,85;564,29;594,7;582,18;
800,210;-19,322;544,69;563,11;547,26;514,85;558,64;517,54;622,85;547,6;626,01;650,59;
800,539;8,3597;558,85;565,14;475,97;566,91;568,39;517,56;637,5;546,85;610,91;639,34;
800,868;8,5845;586,92;578,11;540,58;570,53;600,93;585,68;598,47;534,11;598,39;601,74;
801,197;3,3758;577,04;549,62;621,03;562,62;612,58;541,62;622,14;558,21;593,1;624,59;
801,526;45,424;572,44;575,15;589,1;543,03;617,61;527,69;559,68;552,59;593,24;600,69;
801,855;38,625;589,03;575,3;549,78;559,55;591,58;498,17;532,52;552,52;566,03;566,83;
802,184;35,659;541,56;583,22;566,15;579,29;605,78;521,87;539,8;578,44;546,97;560,45;
802,513;42,638;516,48;591,45;524,99;602,84;579,39;516,67;557,41;549,03;592,89;551,01;
802,842;24,752;534,78;569,72;557,46;573,61;582,57;488,75;562,83;547,82;589,72;575,64;
803,171;16,912;581,1;552,54;576,14;541,16;595,75;538,43;561,87;587,53;581,08;634,72;
803,500;-3,4771;524,23;599,81;545,06;539,96;582,6;596,51;594,19;592,82;597,58;635,79;
803,829;-25,127;535,32;579,6;539,86;570,54;614,81;582,3;559,61;591,57;566,28;601,08;
804,158;-1,8898;601,96;512,94;530,75;529,1;603,67;515,11;572,77;544,06;577,44;598,06;
804,487;13,674;591,29;561,13;569,9;539,42;586,38;491,86;567,6;549,36;635,05;622,08;
804,816;3,7373;578,68;582,58;590,11;616,68;574,32;473,53;555,79;573,63;603,05;645,79;
805,145;3,4215;544,01;575,25;587,67;629,28;553;491,56;537,25;553,71;611,08;642,41;
805,474;8,9791;554,58;593,19;541,65;576,23;569,42;508,11;519,4;560,95;626,44;575,89;
805,803;11,81;591,25;592,77;520,61;582,93;609,22;503,95;580,44;559,4;569,09;597,84;
806,132;-23,488;552,1;561,45;557,68;600,5;605,56;484,88;593,58;570,89;572,55;654,57;
806,461;41,132;540,01;564,48;526,1;593,9;597,42;521,65;563,89;583,68;601,37;623,15;
806,790;31,974;494,08;590,08;492,92;596,59;606,18;535,51;612,85;570,79;575,92;598,82;
807,120;-1,98;528,47;598;531,84;595,8;582,38;540,82;606,56;563,6;575,42;570,37;
807,449;33,395;575,11;594,5;579,95;604,17;543,38;551,89;566;540,77;558,44;576,45;
807,778;51,977;558,94;610,29;587,65;592,58;563,22;538,05;529,14;523,51;542,11;620,62;
808,107;32,21;561,13;561,86;542,59;544,02;499,81;542,76;552,78;580,87;556,66;572,8;
808,436;26,728;588,9;518,63;581,11;560;528,93;570,9;596,32;539,65;575,59;571,71;
808,765;52,614;602,31;538,89;555,09;557,42;570,04;534,53;561,15;573,97;578,07;584,8;
809,094;33,361;578,36;520,03;542,32;565,65;580,99;535,64;567,64;614;580;582,33;
809,423;-20,592;574,8;503,32;495,8;572,61;598,51;481,97;555,24;565,93;531,22;549,82;
809,752;52,544;574,87;580,78;539,21;544,16;599,87;520,21;535,12;528,55;561,38;572,54;
810,081;58,334;512,16;580,33;581,49;536,2;578,42;532,42;575,36;584,24;531,45;561,33;
810,410;43,711;547,82;546,52;574,63;555,77;556,5;511,21;602,53;590,39;536,42;541,89;
810,739;14,408;530,42;528,17;585,88;581,04;586,37;526,93;578,57;537,97;530,68;549,83;
811,068;11,797;557,25;603,17;603;579,2;637,39;547,46;566,53;546,66;562,12;628,78;
811,397;-25,204;607,99;585,84;558,61;547,71;607,82;563,91;576,42;589,5;586,42;661,96;
811,726;-0,44651;514,92;587,39;566,95;556,14;587,71;623,18;534,64;532,21;556,74;587,65;
812,055;8,931;498,65;505,53;553,52;591,92;564,52;570,41;565,27;510,77;578,99;554,56;
812,384;31,363;553,06;530,4;608,52;604,12;593,04;583,27;572,77;553,05;606,91;550,44;
812,713;4,0195;577,27;544,21;589,65;593,15;559,54;510,02;553,61;597,4;549,57;530,24;
813,042;6,2277;573,58;595,33;622,5;495,37;519,93;557,77;547,4;560,29;581,12;613,22;
813,371;-29,226;510,19;568,96;570,37;563,91;581,32;518,07;573,84;610,81;608,45;572,37;
813,700;1,6016;497,65;551,75;582,4;622,95;612,68;504,17;574,22;587,87;616,13;573,68;
814,029;9,1632;555,74;491,42;521,89;558,19;599,26;571,78;578,86;639,42;615,33;594,57;
814,358;-0,3352;489,77;589,48;587,92;566,07;554,42;607,07;588,49;599,23;550,5;576,78;
814,687;-31,25;543,96;556,52;563,29;566,56;598,62;518,95;574,51;599,46;531,26;553,21;
815,016;38,141;541,92;554,11;660,8;547,68;591,3;465,62;585,08;571,34;554,42;619,78;
815,345;49;607,18;558,54;571,7;516,71;655,29;521,87;581,7;530,76;618,11;519,51;
815,674;4,2061;550,6;609,17;567,85;563,17;584,27;485,21;632,96;534,96;595,54;584,73;
816,003;9,8945;588,39;577,78;541,76;541,76;539,59;523,58;544,58;624,06;591,09;574,93;
816,333;-26,722;581,96;558,36;535,32;580,4;545,2;508,68;511,08;638,52;620,44;581,28;
816,662;-48,638;594,05;583,09;532,2;589,59;619,62;612,3;552,8;479,65;569,88;595,05;
816,991;26,483;541,18;570,84;582,04;556,95;564,57;591,67;584,33;573,75;578,28;604,5;
817,320;42,475;554,26;534,62;632,81;573,17;623,16;630,16;564,96;537,92;550,31;600,22;
817,649;-12,201;569,53;623,06;560,43;604,99;576,61;507,07;578,53;573,77;577,08;641,64;
817,978;-36,55;562,16;588,74;585,45;564,82;508,33;505,94;588,8;534,8;573,1;653,78;
818,307;-9,1907;608,68;642,63;599,9;647,43;632,14;590,42;575,1;588,63;604,78;555,67;
818,636;11,276;580,03;585,22;521,05;517,47;608,96;527,53;582,98;637,72;608,82;624,97;
818,965;62,49;586,12;625,93;530,27;606,6;602,92;627,13;579,37;584,59;575,27;619,27;
819,294;-19,412;646,35;567,54;546,44;533,55;654,18;524,9;602,28;560,8;591,95;635,5;
819,623;31,022;593,13;582,62;592,19;677,56;657,07;552,55;673,96;525,19;652,49;679,41;
819,952;10,703;593,69;530,54;574,71;604,34;593,64;522,69;623,99;591,89;594,08;577,81;
820,281;34,452;556,44;558,08;584,29;676,9;637,24;567,65;557,64;506,37;558,16;607,71;
820,610;-36,875;589,2;571,96;551,96;640,87;617,72;551,4;597,28;546,29;522,68;592,24;
820,939;15,875;585,94;561,11;607,14;563,18;661,42;585,68;627,48;629,54;563,52;616,61;
821,268;-33,371;639,16;574;599,31;600,74;569,58;641,11;554,32;619,95;559,63;607,84;
821,597;54,991;598,47;590,88;672,94;570,16;662,09;558,42;557,35;584,44;653,55;639,55;
821,926;40,917;603,18;587,77;571,14;550,31;623,63;563,89;563,67;622,46;661,67;574,37;
822,255;39,815;603,53;586,94;593,29;559;644,76;544,66;589,44;543,22;541,44;607,13;
822,584;0,28676;567,92;665,46;604,13;566,2;544,56;616,19;595,18;724,62;565,18;597,51;
822,913;10,538;615,66;638,29;604,21;604,49;539,57;542,19;582,88;531,76;643,44;633,08;
823,242;-17,609;625,86;619,71;542,8;608,75;608,19;609,59;606,85;648,62;623,45;603,89;
823,571;15,503;656,71;598,74;613,32;621,79;617,8;635,3;628,12;604,75;614,54;577,68;
823,900;9,9279;564,58;599,16;538,97;570,81;612,83;530,69;536,5;532,11;621,66;566,92;
824,229;44,817;570,09;535,4;613,22;624,72;597,89;595,49;565,06;641,43;593,04;583,76;
824,558;11,426;566,37;475,95;601,76;548,12;601,7;563,57;616,04;649,69;552,96;603,3;
824,887;54,834;492,34;547,2;533,79;543,24;601,27;629,5;564,5;604,98;604,01;601;
825,217;19,561;562,23;589,5;546,2;556,66;606,06;549,27;575,92;601,08;594,73;611,45;
825,546;-12,758;576,16;646,94;617,22;584,82;627,08;578,79;616,35;562,3;575,63;622,07;
825,875;-55,507;518,64;602,86;619,03;587,86;595,93;573,92;637,49;526,23;568,26;588,97;
826,204;-12,731;536,05;565,95;626,51;589,7;617,28;577,33;594,85;537,41;555,69;614,14;
826,533;37,029;605,51;579,03;527,98;599,37;591,11;542,8;562,63;596,68;548,94;583,8;
826,862;28,005;536,71;538,07;571,95;597,74;560,71;561,34;585,63;588,72;560,51;590,54;
827,191;6,4513;548,38;540,24;549,97;548;569,99;540,21;608,84;604,91;576,59;584,11;
827,520;44;560,84;545,8;550,87;544,1;598,06;463,67;549,19;593,42;551,9;589,41;
827,849;38,104;551,06;537,32;540,53;548,79;579,73;422,74;524,21;595,1;517,89;554,11;
828,178;40,99;561,52;560,12;596,85;557,54;554,55;506,77;559,87;544,49;540,07;570,6;
828,507;47,755;523,64;548,6;610,04;556,41;606,8;555,09;563,51;568,09;574,65;541,14;
828,836;20,266;547,23;542,27;601,46;605,53;599,11;557,74;514,27;575,25;570,46;558,83;
829,165;0,99591;501,6;554,74;567,85;598,64;549,32;568,42;547,9;592;557,92;594,16;
829,494;0,8599;474,15;624,08;566,08;550,68;593,89;521,66;596,7;548,15;570,53;604,64;
829,823;21,353;524,71;640,92;547,06;565,22;589,18;512,92;579,24;503,78;592,9;593,63;
830,152;-2,1024;522,42;603,97;564,55;551,22;579,83;534,87;564,03;541,02;545,08;601,56;
830,481;-9,4562;542,81;617,75;575,65;519,73;581,68;492,46;583,77;559,53;516,21;637,05;
830,810;29,272;551,31;635,33;538,5;567,21;578,53;489,69;582,96;541,21;527,75;633,27;
831,139;40,439;514,29;617,61;538,46;599,7;554,67;464,38;585,97;550,36;586,05;594,7;
831,468;40,688;512,54;548,89;555,33;569,14;581,07;478,39;566,86;572,3;586,41;564,2;
831,797;61,051;505,2;574,6;560,33;549,23;568,85;548,52;581,67;555,99;532,34;531,56;
832,126;26,677;486,35;597,7;489,04;540,1;571,16;491,16;610,64;559,38;544,46;597,21;
832,455;-19,76;500,77;550,59;538,81;571,98;548,75;473,56;581,11;607,39;559,11;596,55;
832,784;9,0785;489,9;508,59;579,71;598,89;552,97;465,15;550,16;557,51;544,34;584,41;
833,113;61,825;475,96;524,93;548,29;637,71;580;467,97;553,31;561,36;562,27;608,33;
833,442;57,958;494,37;531,42;566,73;564,77;550,89;434,82;625,6;584,3;575,97;602,3;
833,771;61,003;510,59;521,86;552,03;512,17;504,68;446,8;602,78;565,58;549,17;544,47;
834,100;-3,5779;507,65;523;570,39;541,23;561,67;433,45;522,81;551,01;537,81;547,93;
834,430;-13,222;479,32;569,12;600,04;578,03;589,06;423,29;520,73;535,96;578,32;573,2;
834,759;16,29;446,08;586,03;529,63;591;556,43;464,21;536,32;550,59;513,99;613,85;
835,088;20,643;503,87;617,97;506,61;631,72;574,54;466,07;561,76;549,46;502,22;604,49;
835,417;14,453;501,33;555,95;516,08;612,17;538,38;440,28;570,23;579,36;534,33;591;
835,746;-8,5373;494,5;603,86;546,74;510,73;495,46;490,07;568,29;570,21;581,66;622,16;
836,075;-3,2674;476,32;608,37;573,46;524,43;534,7;490,87;587,51;552,05;571,26;594,52;
836,404;1,2623;476,85;584,46;519,25;596,85;579,56;490,85;558,85;513,59;614,85;586,38;
836,733;-14,801;458,18;526,58;522,83;568,6;552,88;424,78;507,63;564,96;545,21;583,73;
837,062;-30,743;449,47;588,81;520,26;575,25;528,72;499,46;540,28;570,65;532,12;594,28;
837,391;-25,396;457,6;517,58;489,63;517,86;552,37;463,3;568,08;567,56;493,98;565,15;
837,720;-5,4637;434,49;519,7;568,09;523,91;509,78;452,17;555,26;532,13;478,01;634,12;
838,049;-8,308;477,53;542,43;533,97;580,34;488,88;419,08;526,64;557,1;528,16;557,37;
838,378;39,63;472,46;616,31;508,59;539,89;526,7;413,48;539,2;539,36;511,88;606,96;
838,707;5,3689;415,95;510,58;565,79;544,16;540,05;531,05;571,63;526,42;506;579,9;
839,036;72,455;466,02;656,06;554,71;564,15;613,02;526,42;532,41;581,59;539,44;624,3;
839,365;25,667;496,07;524,32;545,76;532,1;536;428,64;583,46;572,68;552,85;581,52;
839,694;17;443,07;542,72;525,47;558,96;536,32;429,2;590,22;514,07;529,14;534,94;
840,023;-1,06;495,6;557,93;533,84;576,54;514,52;496,02;599,03;543,12;477,24;591,4;
840,352;11,695;499,24;614,1;560,72;612,9;527,61;445,14;513,67;517,61;564,76;602,59;
840,681;8,3317;497,13;573,25;534,06;504,89;547,67;472,68;553,62;493,53;687,84;533,91;
841,010;22,236;540,66;578,54;550,03;518,83;548,05;493,98;541,81;571,72;583,06;603,98;
841,339;66,403;502,49;516,31;469,02;509,39;494,95;467,03;527,5;610,72;583,75;548,2;
841,668;49,377;499,04;610,05;581,66;496,26;496,92;564,99;536,8;545,35;548,72;624,41;
841,997;4,1994;528,87;553,26;500,37;527,86;572,66;520,21;521,07;621,65;514,15;518,48;
842,326;-8,9191;449,6;649,51;570,18;503,83;628,42;536,15;603,56;533,63;543,61;593,14;
842,655;84,544;418,46;606,11;585,33;574,95;577,6;463,66;564,25;588,72;509,73;604,87;
842,984;64,931;546,17;574,34;558,57;537,47;565,22;520,93;537,94;614,19;500,47;598,04;
843,313;-1,2035;595,29;583,69;507,61;548,76;616,75;459,28;563,49;592,97;513,68;560,87;
843,643;41,556;591,85;605,96;561,78;565,74;638,48;574,63;632,59;545,11;556,41;663,04;
843,972;12,615;505,88;542,91;514,2;628,41;558,17;546,7;589,28;559,9;549;559,26;
844,301;24,659;660,65;541,26;566,36;653,79;567,46;563,36;576,6;569,11;557,68;634,53;
844,630;-4,4631;601,16;540,96;568,17;571,75;558,16;551,8;540,73;574,74;626,75;567,25;
844,959;52,754;559,28;578,35;610,22;543,89;641,46;515,81;600,95;603,08;600,13;597,59;
845,288;64,17;559,47;556,96;550,84;571,97;605,94;566,86;545,67;571,52;628,3;594,54;
845,617;21,478;558,13;608,37;568,64;619,19;569,72;542,3;584,44;596,4;629,97;600,15;
845,946;-19,605;583,35;511,4;599,5;579,51;591,35;533,26;576,65;573,27;577,49;645,94;
846,275;20,144;546,25;624,29;566,76;567,55;607,6;526,36;605,87;588,16;578,95;658,67;
846,604;0,052485;561,99;584,98;567,66;546;541,39;520,94;568,39;565,8;560,31;597,71;
846,933;14,047;537,67;580,23;620,22;534,52;588,55;526,52;612,5;553,83;553,05;560,73;
847,262;29,764;510,73;514,33;588,51;514,04;588,54;454,03;574,22;593,49;534,05;543,52;
847,591;6,9556;482,92;580,77;597,67;556,72;615,45;494,13;534,33;555,38;587,33;565,67;
847,920;-55,411;457,15;519,6;565,39;531,17;564,9;477,1;536,87;532,54;570,98;553,45;
848,249;62,602;464,59;550,1;504,69;523,1;546,9;462,59;550,19;592,33;555,02;510,89;
848,578;57,948;495,53;550,8;534,84;539,33;537,21;496,47;599,06;529,91;528,44;544,07;
848,907;57,005;516,99;564,68;541,33;560,7;538,67;489,34;595,71;563,66;572,67;550,05;
849,236;30,043;513,22;522,06;550,03;550,55;536,89;486,7;530,87;574,49;554,57;505,11;
849,565;-13,025;453,29;482,08;561,34;583,9;546,73;463,12;524,08;579,54;545,78;547,25;
849,894;26,285;419,25;506,83;558,44;564,8;552,59;463,99;536,58;540,28;561,77;582,98;
850,223;81,433;471,82;549,34;539,64;555,04;512,48;500,26;521;495,78;552,22;574,06;
850,552;36,189;431,79;571,55;522,14;530,65;486,77;433,02;504,69;533,81;530,18;562,77;
850,881;32,613;394,13;518,64;517,83;566,48;548,4;425,85;531,02;531,33;518,54;575,92;
851,210;49,356;340,39;484,27;493,64;567,27;504,53;448,95;546,84;517,88;528,84;520,69;
851,539;35,335;337,58;492,25;443,09;544,46;485,32;428,41;520,12;541,93;553,53;522,87;
851,868;22,265;384,31;532,62;438,39;516,74;508,88;389,78;569,34;553,15;560,52;533,17;
852,197;-11,521;355;559,03;507,49;491,51;501,5;385,5;561,48;592,02;517,96;540,48;
852,526;-29,755;401,2;542,43;547,78;533,98;524,11;441,23;536,62;551,69;502,39;548,39;
852,856;-26,742;458,16;511,83;548,89;511,29;570,4;422,18;549,09;500,29;527;548,95;
853,185;4,7515;471,96;563,82;491,55;503,85;522,64;332,01;533,28;532,51;551,27;526,35;
853,514;18,21;460,64;548,65;439,75;462,46;467,55;357,77;500,92;543,17;553,93;547,19;
853,843;63,854;359,91;581,75;472,13;479,33;469,24;396,41;517,38;498,73;505,25;583,93;
854,172;60,559;354,92;551,36;500,92;487,37;452,92;414,7;525,14;501,77;487,84;591,36;
854,501;10,274;364,45;514,52;531,35;487,93;444,24;419,55;494,41;497,17;524,66;539,82;
854,830;10,396;409,52;513,79;545,79;542,64;490,29;395,86;481,91;532,4;487,22;528,86;
855,159;-38,363;461,38;544,05;524,93;537,13;485,85;381,72;552,47;521,02;478,59;601,92;
855,488;-37,054;420,22;532,05;471,93;545,2;488,84;389,42;564,11;525,56;501,76;556,29;
855,817;-5,4333;380,81;546,68;532,83;547,03;593,26;456,82;556,14;500,72;535,99;559,42;
856,146;13,326;387,45;548,67;493,55;506,9;557,43;472,97;524,02;501,7;553,25;555,35;
856,475;34,688;389,37;573,75;556,32;546,42;500,33;470,9;522,33;503,2;539,76;564,86;
856,804;23,908;373,14;565,68;528,83;608,62;541,53;440,79;562,67;524,04;543,66;537,82;
857,133;2,0226;448,65;569,65;540,48;600,18;559,76;405,65;570,44;504,61;537,11;565,56;
857,462;63,956;388,36;570,66;560,34;575,87;530,41;406,56;511,39;573,86;534;621,6;
857,791;28,852;438,85;558,06;585,3;553,48;522,8;445,63;511,72;595,2;537,19;578,26;
858,120;-36,284;499,52;529,77;542,97;544,12;601,96;473,72;512,74;544,53;518,46;556,67;
858,449;-10,557;424,96;487,39;545,31;533,85;553,43;496,31;554,44;468,1;514;572,47;
858,778;1,2493;491,29;573,49;515,71;615,29;512,8;410,76;554,5;484,75;491,9;559;
859,107;-17,098;436,55;562,22;563,82;603,96;506,26;432,33;492,23;489,13;480,19;507,39;
859,436;48,214;505,73;523,45;586,17;536,22;552,07;429,14;528,18;582,02;529,5;584,16;
859,765;28,977;546,74;582,28;578,96;616,59;513,71;435,23;569,25;531,63;542,33;576,02;
860,094;-10,884;512,19;512,47;515,3;544,86;576,31;483,95;603,43;562,81;540,23;565,7;
860,423;-26,223;473,27;554,89;599,32;590,65;554,73;415,6;622,92;509,59;564,45;632,69;
860,752;-6,8753;431,71;570,46;517,79;515,42;606,67;485,75;564,58;568,29;572,71;543,08;
861,081;2,7913;457,35;573,93;494,46;612,61;479,08;444,07;542,46;515,32;573,98;551,7;
861,410;-2,9696;501,78;585,94;500,96;561,27;542,66;499,71;564,88;509,03;517,29;579,86;
861,740;-18,638;466,31;636,78;523,78;582,09;464,87;488,88;548,19;497,46;504,16;556,92;
862,069;8,1578;490,2;546,59;581,06;589,5;531,21;481,77;561,94;602,13;518,49;551,6;
862,398;14,909;528,36;534,95;585,21;604;599,45;534,39;562,86;519,17;596,26;569,05;
862,727;50,314;551,33;555,54;624,81;580,61;604,43;509,42;615,7;611,1;619,66;556,76;
