;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;
Wavelength [nm];Intensity;intensity;intensity;intensity;intensity;intensity;intensity;intensity;intensity;intensity;intensity;
1015,070;-43,661;10,769;11,466;12,407;31,498;-10,502;-15,118;46,86;49,801;-2,0047;110,37;
1015,399;-26,068;43,674;107,38;27,655;52,023;14,974;23,977;78,267;-1,7394;41,652;41,629;
1015,728;16,215;37,6;-30,134;2,2946;42,524;64,029;37,246;0,20119;-3,1707;47,122;63,707;
1016,057;12,73;35,938;87,128;57,298;69,31;8,5399;38,227;36,054;-38,923;16,807;38,997;
1016,386;-5,6124;78,682;44,735;-10,735;20,388;64,14;60,471;32,349;10,844;31,246;-29,577;
1016,715;20,769;20,169;11,662;36,964;61,867;45,169;-3,5537;10,4;38,082;64,569;14,944;
1017,045;-17,902;0,13126;26,934;62,934;53,705;27,639;45,016;64,148;0,24582;97,443;25,525;
1017,374;51,318;7,3713;12,89;43,424;61,491;34,297;58;39,032;22,859;32,063;35,675;
1017,703;51,586;65,236;9,4752;30,297;9,9913;62,659;47,432;26,746;47,035;18,426;26,204;
1018,032;53,444;11,148;68,371;38,185;25,408;47,519;44,889;64,815;53,407;72,482;24,037;
1018,361;13,055;16,003;88,547;13,791;63,407;73,009;69,352;76,372;8,9333;54,218;0,40693;
1018,690;-20,52;77,358;17,753;-5,8645;12,714;43,877;63,592;0,12203;16,704;37,828;12,432;
1019,019;-20,807;49,27;25,992;23,266;-11,639;59,906;76,402;-17,176;57,643;27,84;31,959;
1019,348;-18,9;26,6;19,1;47,56;23,22;94;52,82;14,9;56,34;0,62001;11,52;
1019,677;54,629;25,649;15,949;51,845;33,858;32,086;18,013;27,598;46,247;-4;20,418;
1020,006;46,336;-11,999;33,333;34,334;28;-19,333;64,998;26,667;72,999;19,999;57,999;
1020,335;-26,057;29,52;24,638;23,42;60,637;-50,535;8,3357;20,87;69,667;68,926;38,595;
1020,664;-42,753;28,895;34,312;42,079;69,22;7,8086;39,029;59,171;36,635;37,296;21,727;
1020,993;11,195;1,0753;46,97;28,872;56,639;32,594;95,864;64,03;71,834;50,692;21,594;
1021,322;-5,256;27,096;10,34;60,139;2,7329;20,393;82,308;20,818;66,191;71,447;-13,299;
1021,651;27,909;7,3554;10,074;59,926;16,876;12,694;49,703;-11,76;70,074;10,331;18,909;
1021,980;73,811;5,855;90,767;42,305;10,725;87,129;64,55;47,144;46,884;31,681;30,493;
1022,309;42,029;102,17;93,114;69,171;31,371;21,116;37,829;66,571;-12,313;40,8;-28,256;
1022,638;-44,761;37;-4,6678;50,566;88,461;28,371;-2,4162;48,476;-2,5659;94,461;-7,9073;
1022,967;-26,518;37,827;79,927;21,704;51,05;-9,0992;36,591;11,222;26,414;56,163;60,808;
1023,296;15,68;46,671;35,844;11,847;20,412;47,125;46,825;-27,641;36,917;7,2896;9,7939;
1023,625;33,114;10,324;69,465;-27,261;30,181;11,893;51,498;19,147;70,117;-12,345;12,562;
1023,954;17,142;17,045;21,91;12,875;58,552;89,868;36,045;33,75;44,375;48,205;29,26;
1024,283;58,269;13,235;36,347;40,59;28,646;45,515;33,646;73,899;-30,776;17,507;0,22377;
1024,612;-24,784;30,747;65,374;44,095;26,464;68,088;37,604;40,679;2,301;75,02;31,905;
1024,941;38,689;78,527;51,755;67,587;10,557;1,4969;28,826;80,809;-5,9463;42,814;-12,604;
1025,270;19,201;66,313;-1,7833;73,735;45,936;19,984;25,352;38,13;8,5891;66,605;-14,95;
1025,599;30,979;36,004;37,532;69,644;63,923;41,888;31,82;55,292;26,133;41,232;22,327;
1025,929;12,029;51,019;39,437;76,602;36,058;28,622;51,291;49,544;51,505;65,854;-14,447;
1026,258;38,983;19,435;23,482;55,934;21,444;49,593;49,438;65,529;43,508;50,906;25,516;
1026,587;37,181;15,816;24,454;-6,5442;6,9991;64,275;19,454;63,455;37,637;10,09;2,2744;
1026,916;-4,966;62,878;4,5024;-37,619;40,288;50,288;64,117;44,46;23,69;26,31;-7,3015;
1027,245;-0,92726;44,907;-21,711;-15,811;32,695;36,984;59,638;80,073;35,864;16,675;33,555;
1027,574;-17,026;48,05;2,8405;13,902;18,284;-4,4824;43,716;45,64;59,939;45,668;25,555;
1027,903;5,5252;28,33;72,446;59,802;12,658;-27,131;58,75;24,066;27,198;5,1068;68,999;
1028,232;-45,852;36,979;49,432;63,474;18,684;73,505;54,011;27,537;5,8527;53,694;23,148;
1028,561;27,515;102,36;57,956;64,879;34,011;12,298;101,42;23,121;25,142;-11,196;7,879;
1028,890;0,93761;58,497;63;14,505;56,74;48,503;54,639;67,488;-0,89725;23,928;45,047;
1029,219;-28,674;-1,5717;3,3977;61,99;22,974;71,546;0,74981;65,969;69,857;48,352;51;
1029,548;-29,104;54,632;62,425;29,124;119,51;48,347;-27,705;42,244;28,694;44,311;-41,922;
1029,877;6,7465;18,282;5,4295;-13,711;-2,0988;18,204;80,226;21,141;87,563;79,747;35,416;
1030,206;-33,017;62,712;65,076;66,665;-16,835;73,14;20,276;61,61;60,847;38,314;38,076;
1030,535;10,31;7,258;64,742;30,491;59,989;3,3416;1,5819;71,481;52,317;22,171;38,411;
1030,864;-53,107;30,33;38,715;9,0386;30,341;24,632;11,39;14,212;-3,3684;37,698;16,118;
1031,193;19,219;14,999;28,956;46,172;51,086;7,3524;95,082;26,431;-19,952;55,304;-12,999;
1031,522;49,919;-2,027;30,138;26,685;29,066;52,408;30,973;-6,066;29,943;42,793;22,003;
1031,851;65,706;19,028;51,735;-3,9389;-10,118;29,674;34,824;49,264;-1,0893;25,616;65,501;
1032,180;41,701;51,801;42,321;-45,624;10,55;72,174;15,461;66,321;29,21;58,771;26,45;
1032,509;-11,708;28,401;33,31;-2,8867;18,266;45,686;17,953;50,2;32,955;39,555;21,578;
1032,838;-10,412;14,611;64,439;-11,888;19,58;86,314;53,364;67,235;46,988;13,9;47,89;
1033,167;21,907;0,33787;65,125;15,188;14,022;46,787;27,063;60,763;30,275;5,7711;49,888;
1033,496;-3,7138;14,9;38,076;19,423;2,2582;-4,6723;1,2278;44,31;49,006;50,076;22,143;
1033,825;12,248;50,156;76,053;32,168;18,366;11,576;-0,54581;40,317;58,859;43,385;27,164;
1034,154;20,037;7,4588;70,955;45,037;25,394;35,627;6,9123;31,256;4,5465;36,744;12,752;
1034,483;26,732;-1,7321;18,323;24,645;38,347;-8,638;32,347;49,488;44,253;51,898;-26,945;
1034,812;73,451;-10,601;40,147;24,36;39,454;24,933;42,241;50,565;35,363;1,4934;21,321;
1035,142;-22,391;19,687;67,824;34,835;-31,5;42,392;42,608;29,682;36,091;46,323;-2,4485;
1035,471;45,93;-29,491;56,645;10,2;19,239;34,09;26,342;34,516;5,845;71,929;-1,1999;
1035,800;6,1299;35,636;11,31;11,952;3,7512;26,303;47,042;36,372;18,414;77,51;39,366;
1036,129;34,586;27,477;22,643;-0,62184;37,145;31,021;50,42;61,803;43,782;24,813;57,321;
1036,458;-58,581;-0,55944;54,996;-5,7184;-39,364;66,433;30,065;-31,862;6,224;26,874;-19,834;
1036,787;18,661;43,689;-0,12331;54,029;23,463;37,603;59,444;25,652;44,878;-29,17;93,964;
1037,116;-78,882;39,008;-1,0023;23,039;30,995;86,941;13,055;40,986;37,012;63,889;-10,872;
1037,445;7,3618;52,146;74,925;10,593;45,739;18,136;40,633;71,925;31,311;14,643;83,332;
1037,774;14,908;11,351;14,58;2,0916;2,1219;22,282;49,512;14,969;57,718;-12,168;31,855;
1038,103;11,516;-4,5859;58,896;9,4873;35,547;39,141;8,0366;85,58;44,724;6,8282;66,749;
1038,432;0,24896;-8,2811;54,771;40,763;-7,8595;55,394;36,422;35,032;35,241;17,173;-5,47;
1038,761;7,2087;-27,214;60,295;10,404;8,312;-0,17854;62,972;37,064;2,3872;24,278;25,741;
1039,090;-10,873;6,7257;31,884;57,787;18,78;-31,213;6,0504;35,961;-2,7295;-16,603;-15,827;
1039,419;24,189;28,743;18,273;43,584;41,264;23,435;9,7593;82,607;-8,514;38,981;18,393;
1039,748;12,364;31,902;30,434;-21,548;50,698;39,751;39,389;66,575;29,026;66,61;46,69;
1040,077;16,814;-16,246;49,694;41,694;14,674;26,727;15,929;36,671;41,573;33,715;20,345;
1040,406;-2,282;-18,816;28,769;15,654;7,6983;35,468;33,953;8,0448;47,397;9,0725;-19,908;
1040,735;-11,425;17,197;7,8316;-10,656;-17,344;2,2948;19,775;32,365;26;14,765;-27,516;
1041,064;-19,902;-6,3198;34,423;44,387;-23,17;8,4072;-6,7629;27,559;5,8659;43,747;-8,8503;
1041,393;2,8441;-9,1756;38,938;46,688;-15,181;5,8187;38,649;2,5382;23,949;24,575;9,2691;
1041,722;53,101;66,407;-17,262;39,412;-27,719;7;39,563;9,5177;68,864;4,7084;18,638;
1042,051;29,642;66,066;10,358;38,292;-11,876;6,2993;41,117;60,54;88,007;53,861;13,285;
1042,380;40,41;30,307;22,031;14,803;61,583;11,236;87,646;30,622;59,583;35,614;-1,2284;
1042,709;5,0818;49,242;25,952;23,904;28,925;13;17,501;46,014;49;28,157;-0,023879;
1043,038;40,175;9,6673;38,951;63,381;57,963;-27,436;-43,593;30,412;5,1945;23,261;12,794;
1043,367;-45,334;-2,5598;97,957;77,12;19,723;13,947;36,215;32,23;26,368;-20,717;-5,4688;
1043,696;-26,999;-15,188;111,56;2,9966;32,751;9,687;52,625;33,938;33,75;34,003;78,254;
1044,025;-53,569;2,7176;58,803;0,95541;58,628;56,287;7,6836;18,238;53,703;107,94;-0,72189;
1044,355;67,429;19,636;61,069;66,691;44,528;30,585;25,887;10,033;-33,462;41,065;48,84;
1044,684;19,481;61,045;3,6802;31,917;7,4752;100,05;1,3138;13,958;15,118;36,925;-13,321;
1045,013;-2,5949;-11,597;5,7436;70,491;81,362;22,68;88,576;47,362;55,084;-30,192;5,2342;
1045,342;-23,621;41,99;42,361;28,99;63,807;28,862;34,518;43,176;77,019;-5,0191;8,6195;
1045,671;19,187;55,553;31,565;41,658;10,273;-7,206;48,093;29,914;55,484;21,211;37,373;
1046,000;3,8868;52,371;31,027;12,837;16,738;44,91;53,203;9,7778;76,371;13,1;-11,688;
1046,329;1,672;23,092;22,664;-23,26;-5,3187;28,043;87,294;59,218;49,327;30,992;-23,504;
1046,658;-3,8082;8,9505;45,982;29,548;73,53;73,561;71,53;9,1864;-8,1864;37,007;1,3675;
1046,987;31,365;43,173;40,547;6,6893;51,054;8,9359;45,314;32,064;-5,7164;-4,1725;25,27;
1047,316;42,365;8,1315;24,349;19,118;20,681;-5,1743;24,987;48,493;19,536;53,132;45,477;
1047,645;13,095;6,6694;33,488;59,283;25,165;11,496;52,283;34,504;35,89;55,764;13,087;
1047,974;36,792;-0,27738;15,073;39,628;61,131;4,5493;84,168;20,162;23,429;17,989;-4,5602;
1048,303;17,65;57,322;40,545;0,39859;68,79;24,371;56,804;34,734;47,846;8,1678;13,252;
1048,632;-1,8542;46,348;60,09;23,176;26,824;41,807;40,82;15,391;51,734;28,476;64,399;
1048,961;16,705;53,329;16,796;23,777;48,793;41,937;68,16;17,517;81,025;30,768;-9,5149;
1049,290;49,403;60,725;43,707;72,01;12,25;30,436;81,521;28,521;62,075;54,621;7,5175;
1049,619;12,671;56,593;5,0552;34,649;-15,429;59,692;22,033;-15,725;0,26398;38,132;26,802;
1049,948;8,6561;28,778;63,457;-24,086;2,4164;12,706;87,815;47,009;46,697;38,805;37,208;
1050,277;-18,793;75,288;29,211;37,284;12,299;3;42,614;15,91;55,2;70,593;12,906;
1050,606;13,086;-44,173;23,052;31,724;22,483;-45,362;26,517;-11,759;21,81;103,4;-1,3794;
1050,935;49,898;20,79;-3,9211;4,0789;-6,9124;77,632;-55,76;40,842;46,921;98,02;-38,892;
1051,264;58,961;6,5967;58,889;18,357;0,43254;-13,391;46,843;64,367;26,604;-66,381;63,108;
1051,593;-19,125;20,895;15,569;1,5889;46,452;108,93;11,57;65,652;-42,863;85,841;5,8426;
1051,922;29,084;45,189;25,03;-13,729;-0,45415;-19,744;91,918;14,643;-15,593;33,045;27,531;
1052,251;-9,7121;79,494;54,397;73,773;-12,134;57,123;28,506;61,206;69,279;54,352;-1,9161;
1052,580;8,3194;56,187;77,242;12,176;25;16,406;36,583;7,2971;24,945;-2,165;11,483;
1052,909;-22,454;21,241;69,556;46,951;28,785;53,239;24,05;-19,127;48,05;24,355;27,849;
1053,238;24,216;30,938;53,423;103,77;13,163;15,104;43,302;-12,237;41,444;48,598;68,083;
1053,568;20,794;0,83716;34,719;73,036;9,0387;23,441;99,323;7,1328;39,139;47,846;71,323;
1053,897;51,436;-7,5904;25,36;55,927;32,349;56,555;75,32;21,683;9,7821;56,122;35,468;
1054,226;99,897;28,047;26,017;46,142;3,7788;80,032;39,355;-5,8734;1,4172;-3,5812;7,7872;
1054,555;60,949;-8,4072;0,27883;30,861;-10,159;87,644;38,516;3,02;-13,816;-4,2498;16,462;
1054,884;17,919;8,3926;59,456;10,081;-21,987;68,195;46,302;58,664;-21,779;63,856;37,141;
1055,213;-29,046;48,643;49,876;22,654;-13,19;53,196;21,346;47,977;-5,173;57,167;45,631;
1055,542;9,6839;18,687;70,92;37,059;2,2738;47,902;43,999;25,824;32,568;33,961;62,588;
1055,871;26,543;18,457;16,659;28,431;-1,985;43,944;-18,757;79,676;16,822;72,163;92,609;
1056,200;39,859;12,213;-6,0711;52,503;-18,787;-2,1473;8,0052;5,7053;-1,0721;4,7064;52,853;
1056,529;4,0483;-38,638;71,053;78,386;-10,3;66,903;22,164;-1,6135;29,594;-21,343;14,928;
1056,858;72,149;18,409;-1,6594;62,52;60,18;8,6223;50,334;73,721;40,427;-66,272;14,427;
1057,187;-63,051;6,4121;15,074;26,311;28,76;21,46;83,01;50,247;42,872;2,865;-19,625;
1057,516;17,631;27,658;27,836;30,896;70,33;-27,241;13,087;9,5805;-25,958;11,94;-14,119;
1057,845;-31,91;0,13138;18,09;34,574;-42,229;30,574;-4,1528;54,579;35,727;150,1;20,096;
1058,174;46,972;53,483;96,972;26,239;27,46;21,642;44,466;17,875;-22,932;22,369;67,284;
1058,503;-4,6935;7,4422;37,98;60,864;-15,719;46,337;26,372;43,02;10,271;71,317;-28,317;
1058,832;16,328;21,511;14,376;49,763;81,485;16,672;25,865;70,905;17,584;25,307;21,788;
1059,161;40,927;8,3808;40,126;21,312;48,036;-2,9624;66,4;50,636;18,124;51,343;18,858;
1059,490;15,256;5,6068;8,1488;49,668;26,847;30,156;55,137;20,386;-29,802;20,889;55,805;
1059,819;7,3142;38,868;43,947;8,5293;14,337;30,828;37,562;-9,063;29,532;40,44;8,2027;
1060,148;61,257;21,518;42,087;40,805;29,325;13,648;46,425;51,743;15,002;-4,7743;24,383;
1060,477;15,29;18,802;-17,793;28,373;48,935;35,622;75,051;39,484;16,051;2,318;12,83;
1060,806;-39,728;35,626;54,717;34,284;34,738;20,227;15,84;26,569;-3,5794;7,6248;12,283;
1061,135;-9,9506;37,802;51,724;58,556;28,313;-21,268;23,823;38,992;-2,1564;35,424;8,8066;
1061,464;27,769;17,797;30,797;61,563;4,2781;-16,739;63;8,817;22,542;64;25,383;
1061,793;44,374;0,37594;-0,7173;53,078;8,0617;8,203;5,9865;6,7338;26,907;23,642;52,592;
1062,122;13,595;34,393;71,711;27,112;18,926;58,393;14,788;6,0128;0,33424;34,184;7,7068;
1062,452;27,172;23,344;106,58;54,594;8,3516;67,383;42,648;37,625;-10,969;25,25;39,859;
1062,781;22,926;99,27;319;121,16;80,369;37,612;72,974;26,993;38,775;43,181;71,314;
1063,110;56,135;178,55;418,89;238,81;77,213;74,043;52,149;-0,94332;54,532;92,199;24,206;
1063,439;-8,61;359,97;494,13;294,7;90,007;69,468;67,588;49,603;72,903;70,461;37,378;
1063,768;88,05;374,32;611,78;303,73;74,965;66,107;20,787;90,07;138,41;72,678;132,75;
1064,097;11,193;494,72;605,03;390,8;147,83;183,73;91,828;45,109;98,102;98,939;68,163;
1064,426;4,238;406,67;540,31;398,02;87,874;109,5;92,644;62,336;69,713;51,845;31,545;
1064,755;-27,194;195,58;503,05;190,97;64,697;141,76;11,808;34,51;90,473;133,37;78,695;
1065,084;1,1813;99,576;277,7;73,243;49,667;3,8774;48,121;61,517;-17,001;21,363;50,274;
1065,413;17,986;83,972;178,23;63,525;28,972;36,645;52,092;9,9259;23,166;30,014;17,746;
1065,742;0,52566;72,441;19,085;34,627;28,881;16,406;32,695;92,814;70,746;43,152;44,238;
1066,071;-26,144;46,39;23,899;9,633;39,144;44,23;60,266;59,388;60,205;53,777;4,4278;
1066,400;11,58;8,4975;25,31;-10,87;7,14;-37,84;31,773;49,42;39,072;27,367;-3,88;
1066,729;15,952;-11,14;61,635;-4,1297;1,1816;-18,866;11,683;40,547;20,95;15,311;1,2376;
1067,058;5,0695;0,1823;48,696;34,852;23,965;-2,3568;10,548;20,505;24,721;9,7127;31,131;
1067,387;28,427;49,251;48,05;43,839;52,513;41,613;27,602;19,316;57,875;5,7954;-10,462;
1067,716;10,568;55,613;16,133;51,92;67,676;38,662;63,418;51;51,871;-4,8751;2,289;
1068,045;49,354;12,925;-3,8346;65,88;83,316;20,053;79,165;57,782;43,601;30,399;31,346;
1068,374;-4,9096;48,822;67,506;23,53;44,561;28,709;64,285;15,882;12,933;41,015;66,725;
1068,703;57,449;33,636;42,675;45,964;29,04;56,442;23,317;39,804;12,961;2,2365;5,994;
1069,032;9,6355;-7,9427;83,332;61,138;36,406;90,26;5,5936;17,838;73,609;-12,455;8,1215;
1069,361;48,138;16,332;27,792;78,14;44,596;55,125;36,981;8,4736;47,125;-12;-1,9642;
1069,690;-28,327;19,492;44,448;24,12;31,092;29,338;35,23;59,864;70,448;59,911;13,293;
1070,019;-34,496;5,0634;1,6156;33,653;-52,761;37,22;8,9142;43,772;-3,974;16,112;0,20521;
1070,348;-24,184;34,429;-2,9816;16,35;-4,0314;76,282;74,729;50,834;47,913;81,692;28,447;
1070,677;34,685;22,214;115,67;30,27;61,337;21,236;6,4832;19,517;63,876;29,461;29,607;
1071,006;1,4144;57,606;53,068;32,114;-5,4788;27,913;49,952;61,269;83,72;9,7587;43,971;
1071,335;43,143;56,091;84,622;-23,201;74,047;27,971;56,947;46,885;33,967;-32,641;11,584;
1071,665;18,937;15,619;14;19,192;-40,103;23,658;46,236;70,617;62,19;-19,532;4,7865;
1071,994;37,173;55,901;20,827;35,116;41,385;6,5751;78,562;49,983;23,05;-8,202;6,2608;
1072,323;22,231;45,152;52,682;70,428;65,526;76,241;51,713;-7,2197;27,089;35,725;57,692;
1072,652;10,787;-3,408;77,65;23,777;19,796;40,408;16,835;21,116;46,456;36,261;11,438;
1072,981;19,509;13,837;61,316;4,8909;27,413;48,902;48,663;58,359;17,087;54,023;-18,294;
1073,310;42,654;47,209;37,09;57,76;23,719;79,73;77,377;50,641;-14;10,461;-6,293;
1073,639;-1,5203;61,284;39,048;28,009;30,748;83,508;70,68;51,952;8,8597;46,972;49,199;
1073,968;-23,063;69,884;16,188;-10,555;61,712;67,166;6,6708;6,3542;37,734;28,304;98,31;
1074,297;2,0814;59,371;23,015;21,121;11,988;54,614;-18,176;0,62892;30,72;-13,298;61,809;
1074,626;12,318;27,993;30,662;50,01;33,03;44,328;0,0060193;30,006;24,334;6,011;25,654;
1074,955;-6,6016;39,008;-3,5334;55,678;-16,956;31,797;80,194;55,449;-8,1351;14,119;24,525;
1075,284;-57,514;-18,213;-28,152;48,584;-10,091;59,946;47,881;38,243;5,3043;38,531;22,811;
1075,613;44,559;-6,4136;18,426;67,666;8,4399;39,24;53,973;-2,893;17,133;41,04;68,12;
1075,942;8,2619;33,45;29;59,676;-26,971;35,641;50,197;27,851;20,641;3,029;-26,751;
1076,271;13,999;33,334;15,001;-9,1955;-20,801;-9,7303;-24,728;60,998;-18,197;0,79981;50,461;
1076,600;-9,6836;43,861;45,595;53,139;9,6203;64,013;81,57;-26,848;-13,101;64,19;-26,924;
1076,929;51,797;-29,273;28,424;-36,25;39,454;89,111;45,558;45,372;38,884;2,5057;80,674;
1077,258;42,752;34,245;62,189;8,5871;4,5104;25,248;-10,112;3,8849;-6,6577;34,507;70,64;
1077,587;-5,0963;30,4;58,086;47,583;24,47;66,887;5,6346;-26,887;31,156;4,8438;39,13;
1077,916;-28,441;35,468;21,174;65,321;47,119;53,028;7,9448;-25,743;14,046;35,073;-14,018;
1078,245;33,595;-8,9767;0,040998;30,745;8,9357;9,4092;69,468;6,4054;20,211;62,404;-27,618;
1078,574;7,0498;24,978;-16,315;29,072;4,9502;78,415;81,088;32,022;-1,7461;34,149;-14,608;
1078,903;-28,339;12,731;22,535;45,89;26,535;39,625;72,681;49,718;50,625;-4,0858;38,286;
1079,232;-15,922;14,511;56,856;51,461;9,1159;49,986;11,69;66,669;81,014;14,956;16;
1079,561;31,775;52,81;22,908;10,172;24,52;75,595;51,498;82,67;64,833;32,317;12,7;
1079,890;16,342;46,688;9,924;10,153;50,178;96,877;71,051;54,382;8,4028;28,495;54,72;
1080,219;-0,45095;28,067;67,749;51,246;11,056;49,923;56,354;19,636;14,077;50,477;52,539;
1080,548;15,919;25,694;38,348;45,418;-17,048;27,832;61,474;28,703;19,694;18,15;-17,652;
1080,878;21,111;22,128;22,192;34,257;42,062;74,852;29,029;25,808;-16,21;17,953;15,044;
1081,207;16,712;44,785;109,62;0,88378;88,135;16,087;27,816;46,012;25,19;18,834;2,1415;
1081,536;-28,214;79,091;65,696;26,246;35,428;23,855;-9,8233;42,845;32,845;51,059;-29,326;
1081,865;89,355;80,894;52,957;66,637;91,634;4,0654;-1,4266;-3,4019;30,851;69,361;33,23;
1082,194;26,848;2,0946;54,906;48,447;20,659;101,36;30,988;-22,776;26,471;81,871;-4,8232;
1082,523;28,561;26,643;25,237;-16,407;30,242;-39,696;49,362;49,928;31,761;64,758;7,2818;
1082,852;9,5565;24,083;-16,128;66,353;-6,8721;46,143;85,714;67,12;26,526;6,4211;-37,263;
1083,181;40,987;91,101;41,766;24,905;66,791;-9,1644;60,803;68,316;62,253;32,747;9,9556;
1083,510;-14,665;35,512;51,626;42,979;54,907;10,221;-5,8076;-9,7899;67,541;13,26;3,0997;
1083,839;52,098;9,9249;44,341;65,468;4,6184;54,382;99,04;61,832;-1,711;-0,98268;50,671;
1084,168;8,9233;12,727;43,138;-12,76;49,203;-1,6775;51,443;27,127;44,614;40,499;35,551;
1084,497;37,29;43,494;85,58;37,59;-16,518;38,373;25,952;32,855;27,289;84,23;32,566;
1084,826;-12,741;26,374;37,291;71;-8,8471;53,309;11,871;36,191;44,518;41,968;34,503;
1085,155;3;1,9362;33,041;65,81;14,65;26,932;12,384;12,552;62,825;22,832;-19,992;
1085,484;17,537;30,286;-11,357;46,189;-20,003;62,374;25,454;37,826;38,457;8,8114;10,343;
1085,813;-16,963;55,473;22,378;49,831;5,8683;52,227;30,076;12,321;19,754;-4,51;20,377;
1086,142;-44,973;60,251;62,917;68,694;25;30,677;18,75;40,842;10,954;-23,658;31,49;
1086,471;15,402;43,601;29,239;73,1;10,739;22,981;10,72;55,119;32,601;-9,3197;-6,3026;
1086,800;29,843;27,984;-22,771;29,072;30,367;38,052;-7,9378;26,413;-10,033;18,289;43,882;
1087,129;-5,2435;22,311;-12,681;26,008;-13,756;20,261;41,949;33,084;23,949;15,109;14,429;
1087,458;6,8108;-33,207;55,207;7,0428;12,195;73,567;27,817;37,427;-21,646;7,6403;-35,811;
1087,787;-11,417;34,355;49,109;-3,3679;12,37;20,116;7,8964;33,632;48,407;15,42;59,036;
1088,116;8,2382;39,227;62,954;134,25;69,249;24,954;31,136;1,5801;58,716;26,875;21,444;
1088,445;10,046;54,21;48,79;42,253;26,417;51,791;22,558;-18,21;48,465;-3,4659;27,396;
1088,774;-0,32603;-2,4411;12,326;86,273;54,413;18,037;94,152;5,2422;46,488;-26,469;24,028;
1089,103;-31,42;54,787;46,024;5,5501;-8,5207;21,024;5,3018;28,331;-5,201;32,799;25,177;
1089,432;12,763;20,708;26,934;-34,35;-20,342;6,8794;31,237;-4,0895;33,794;73,362;-1,4825;
1089,761;-23,535;7,5409;-7,3443;29,449;-38,368;6,7082;66,65;42,718;20,928;51,922;-1,9902;
1090,091;39,27;28,654;14,774;6,4466;16,157;2,5534;3,2203;37,427;-2,8868;-48,597;14,327;
1090,420;5,2709;35,041;54,514;43,716;16,478;-2,0592;51,041;-7,5223;-10,041;2,8719;31,248;
1090,749;20,932;4,725;70,242;63,967;58,314;55,62;29,69;56,035;0,6219;32,863;24,003;
1091,078;9,2354;17,49;75,032;33,771;16,452;72,401;40,63;36,592;-21;11,758;-2,1027;
1091,407;13,643;60,458;57,049;-10,663;37,796;87,187;53,627;51,764;6,4595;21,29;23,863;
1091,736;9,2777;52,264;10,292;-5,3752;35,028;56,209;42,236;71,431;2,0002;49,319;39,569;
1092,065;21,281;48,561;22,955;31,149;29,158;52,62;9,0543;49,615;1,7783;71,507;7,4435;
1092,394;26,759;46,361;1,6618;2,0596;64,724;35,131;37,362;67,579;33,012;60,421;-9,2884;
1092,723;0,3026;22,502;26,462;11,281;47,32;5,3167;41,086;55,57;9,3524;81,313;-8,4981;
1093,052;1,055;54,425;45,041;-16,946;28;-19,411;21,863;-2,6444;-37,768;54,136;26,384;
1093,381;-46,553;67,407;20,908;3,2393;78,961;61,182;12,63;57,645;0,16462;41,185;-18,516;
1093,710;4,8199;54,207;85,79;33,322;-0,96543;-11,524;51,939;42,884;5,324;-3,2034;-8,4132;
1094,039;-41,322;43,811;49,776;21,532;-8,8111;53,889;6,2269;61,567;56,773;101,83;-42,215;
1094,368;-7,3716;-5,3273;77,863;37,398;31,628;40,736;83,156;52,401;80,364;9,5796;30,357;
1094,697;-45,215;64,609;7,7419;61,264;-44,4;31,818;4,4869;40,374;47,51;29,974;29,238;
1095,026;27,111;8,6486;35,549;-46,616;26,371;-13,907;19,783;14,241;66,833;71,482;-40,746;
1095,355;1,0182;29,505;-2,0734;36,899;56,468;28,596;-28,716;17,826;41,862;64,89;4,0092;
1095,684;37,613;-22,613;15,249;21,835;10,97;9,9422;34,224;23,972;38,473;-9,0561;-16,14;
1096,013;13,042;27,385;23,405;4,1123;26,377;42,72;4,7693;35,049;28,504;9,0702;6,5176;
1096,342;19,261;80,366;5,8601;61,885;-18,277;34,943;5,5859;39,627;39,885;30,659;-2,3728;
1096,671;25,229;39,969;54,07;79,239;18,044;37,943;19,764;32,665;24,278;-16,2;-4,2075;
1097,000;29,339;-5,2248;38,414;56,179;35,756;40,514;64,108;73,837;9,3902;-23,502;32,71;
1097,329;1,7839;2,0771;41,306;69,65;24,614;38,964;45,27;16,255;74,154;40,211;7,2493;
1097,658;46,924;39,826;53,004;63,483;29,618;18,92;-20,662;19,051;81,302;35,084;22,073;
1097,987;35,875;49,581;72,61;35,934;-11,331;18,64;7,0224;51,875;49,309;26,382;44,485;
